기준년월,기간귀속,플랜트,자재유형,자재코드,계정코드,단위,기초수량,기초단가,기초금액,생산입고수량,생산입고단가,생산입고금액,구매입고수량,구매입고단가,구매입고금액,이동입고수량,이동입고단가,이동입고금액,기타입고수량,기타입고단가,기타입고금액,생산출고수량,생산출고단가,생산출고금액,판매출고수량,판매출고단가,판매출고금액,이동출고수량,이동출고단가,이동출고금액,기타출고수량,기타출고단가,기타출고금액,기말수량,기말단가,기말금액,비고
201512,전기,4000,제품,71630-2V000,1120100,EA,427,4428.121779859484,1890808,0,0.0,0,54714,4428,242280325,0,0,0,0,4428.12,0,54855,4421,242540525,0,0.0,0,0,0,0,0,4421.48,0,286,5701.43,1630608,0
201512,전기,4000,제품,65605-4H700,1120100,EA,186,10524.537634408602,1957564,0,0.0,0,12727,10524,133945802,0,0,0,52,10524.54,547276,12709,10502,133474153,0,0.0,0,0,0,0,0,10502.33,0,256,11626.91,2976490,0
201512,전기,4000,제품,71620-2W050,1120100,EA,77,25646.597402597403,1974788,0,0.0,0,18799,25646,482130611,0,0,0,0,25646.61,0,18792,25637,481779802,0,0.0,0,0,0,0,0,25637.49,0,84,27685.68,2325597,0
201512,전기,4000,제품,71402-3N750,1120100,EA,92,21494.41304347826,1977486,0,0.0,0,7031,21494,151127259,0,0,0,0,21494.42,0,7071,21476,151860533,0,0.0,0,0,0,0,0,21476.53,0,52,23927.15,1244212,0
201512,전기,4000,제품,71401-3N750,1120100,EA,93,21493.397849462366,1998886,0,0.0,0,7027,21493,151034045,0,0,0,2,21493.39,42986,7073,21476,151903487,0,0.0,0,0,0,0,0,21476.53,0,49,23927.16,1172431,0
201512,전기,4000,제품,71610-B8000,1120100,EA,71,29005.971830985916,2059424,0,0.0,0,19406,29005,562889952,0,0,0,0,29005.98,0,19368,28985,561391531,0,0.0,0,0,0,0,0,28985.52,0,109,32640.78,3557845,0
201512,전기,4000,제품,71620-B8050,1120100,EA,77,28612.20779220779,2203140,0,0.0,0,18415,28612,526893702,0,0,0,0,28612.2,0,18402,28602,526344837,0,0.0,0,0,0,0,0,28602.59,0,90,30577.83,2752005,0
201512,전기,4000,제품,71650-3J000,1120100,EA,161,14020.757763975154,2257342,0,0.0,0,5788,14020,81152154,0,0,0,0,14020.76,0,5808,13945,80995852,0,0.0,0,0,0,0,0,13945.57,0,141,17118.04,2413644,0
201512,전기,4000,제품,71201-2S000,1120100,EA,89,25494.1797752809,2268982,0,0.0,0,50249,25494,1281057447,0,0,0,0,25494.19,0,50156,25486,1278317632,0,0.0,0,0,0,0,0,25486.83,0,182,27520.86,5008797,0
201512,전기,5000,제품,67115-3J000,1120100,EA,259,9211.301158301158,2385727,0,0.0,0,4074,9211,37526849,0,0,0,0,9211.3,0,4102,9144,37509881,0,0.0,0,0,0,0,0,9144.29,0,231,10401.28,2402695,0
201512,전기,4000,제품,71401-3N700,1120100,EA,126,19075.23015873016,2403479,0,0.0,0,9757,19075,186117021,0,0,0,0,19075.23,0,9806,19057,186878641,0,0.0,0,0,0,0,2,19057.58,38115,75,21383.25,1603744,0
201512,전기,4000,제품,71402-3N700,1120100,EA,126,19075.23015873016,2403479,0,0.0,0,9757,19075,186117021,0,0,0,0,19075.23,0,9808,19057,186916756,0,0.0,0,0,0,0,0,19057.58,0,75,0.0,1603744,0
201512,전기,4000,제품,71201-2M000,1120100,EA,385,6447.776623376623,2482394,0,0.0,0,18486,6447,119193605,0,0,0,10,6447.78,64477,18391,6399,117701616,0,0.0,0,0,0,0,10,6399.96,64000,480,8280.96,3974861,0
201512,전기,4000,제품,64350-B1500,1120100,EA,116,22329.23275862069,2590191,0,0.0,0,1474,22329,32913282,0,0,0,12,22329.23,267950,1405,22329,31372566,0,0.0,0,0,0,0,197,22329.23,4398858,0,0.0,0,0
201512,전기,4000,제품,71402-2L200,1120100,EA,190,14202.968421052632,2698564,0,0.0,0,243,14202,3451322,0,0,0,0,14202.97,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,433,14202.97,6149886,0
201512,전기,4000,제품,71401-2L200,1120100,EA,192,14200.307291666666,2726459,0,0.0,0,241,14200,3422274,0,0,0,0,14200.31,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,433,14200.31,6148733,0
201512,전기,4000,제품,71520-3J200,1120100,EA,442,6584.085972850678,2910166,0,0.0,0,5855,6584,38549814,0,0,0,0,6584.08,0,5790,6453,37364703,0,0.0,0,0,0,0,0,6453.32,0,507,8077.47,4095277,0
201512,전기,4000,제품,64391-2V901,1120100,EA,720,4160.280555555555,2995402,0,0.0,0,38160,4160,158756290,0,0,0,0,4160.28,0,37440,4157,155669061,0,0.0,0,0,0,0,0,4157.83,0,1440,4224.05,6082631,0
201512,전기,4000,제품,71510-3J200,1120100,EA,484,6585.822314049587,3187538,0,0.0,0,5902,6585,38869529,0,0,0,0,6585.82,0,5865,6453,37848701,0,0.0,0,0,0,0,0,6453.32,0,521,8077.48,4208366,0
201512,전기,4000,제품,71371-2S000,1120100,EA,1260,2565.6968253968253,3232778,0,0.0,0,0,2565,0,0,0,0,153849,2565.7,394729908,153861,2565,394718624,0,0.0,0,0,0,0,0,2565.42,0,1248,2599.41,3244062,0
201512,전기,4000,제품,71660-3J000,1120100,EA,231,14014.402597402597,3237327,0,0.0,0,5762,14014,80750974,0,0,0,0,14014.4,0,5772,13897,80216018,0,0.0,0,0,0,0,0,13897.44,0,221,17069.15,3772283,0
201512,전기,4000,제품,65180-3J200,1120100,EA,252,13582.805555555555,3422867,0,0.0,0,5746,13582,78046785,0,0,0,0,13582.8,0,5696,13473,76746222,0,0.0,0,0,0,0,0,13473.7,0,302,15640.5,4723430,0
201512,전기,4000,제품,65170-3J200,1120100,EA,250,13936.164,3484041,0,0.0,0,5741,13936,80007517,0,0,0,0,13936.16,0,5692,13828,78711173,0,0.0,0,0,0,0,0,13828.39,0,299,15987.91,4780385,0
201512,전기,4000,제품,71602-3Z350,1120100,EA,68,51674.26470588235,3513850,0,0.0,0,4662,51674,240905395,0,0,0,0,51674.26,0,4704,51641,242920110,0,0.0,0,0,0,0,0,51641.18,0,26,0.0,1499135,0
201512,전기,4000,제품,66700-A5900,1120100,EA,141,25789.709219858156,3636349,0,0.0,0,30982,25789,799016810,0,0,0,0,25789.71,0,30962,25767,797804998,0,0.0,0,0,0,0,0,25767.23,0,161,30112.8,4848161,0
201512,전기,4000,제품,64520-3X003,1120100,EA,264,14397.549242424242,3800953,0,0.0,0,115321,14397,1660339867,0,0,0,593,14397.55,8537747,116178,14397,1672678568,0,0.0,0,0,0,0,0,14397.55,0,0,0.0,0,0
201512,전기,4000,제품,65605-4H400,1120100,EA,377,10202.005305039787,3846156,0,0.0,0,73149,10202,746266597,0,0,0,129,10202.01,1316058,73241,10195,746749104,0,0.0,0,0,0,0,0,10195.78,0,414,0.0,4679708,0
201512,전기,4000,제품,64350-B1000,1120100,EA,175,22361.662857142856,3913291,0,0.0,0,3036,22361,67890006,0,0,0,38,22361.66,849743,2974,22361,66503584,0,0.0,0,0,0,0,275,22361.66,6149457,0,0.0,0,0
201512,전기,4000,제품,66700-2V011,1120100,EA,202,24325.48514851485,4913748,0,0.0,0,42587,24325,1035949551,0,0,0,9,24325.49,218929,42666,24325,1037871265,0,0.0,0,0,0,0,132,24325.49,3210964,0,0.0,0,0
201512,전기,4000,제품,64300-3X500,1120100,EA,163,30288.110429447854,4936962,0,0.0,0,10530,30288,318933794,0,0,0,0,30288.11,0,10693,30288,323870756,0,0.0,0,0,0,0,0,30288.11,0,0,0.0,0,0
201512,전기,5000,제품,71386-3S000,1120100,EA,2884,1799.4271844660195,5189548,0,0.0,0,155643,1799,280068207,0,0,0,0,1799.43,0,156020,1796,280278104,0,0.0,0,0,0,0,0,1796.42,0,2507,1986.3,4979651,0
201512,전기,4000,제품,71620-B8250,1120100,EA,188,28148.255319148935,5291872,0,0.0,0,27754,28148,781226663,0,0,0,0,28148.25,0,27730,28129,780036034,0,0.0,0,0,0,0,0,28129.68,0,212,30577.83,6482501,0
201512,전기,4000,제품,71610-B8200,1120100,EA,186,28509.102150537634,5302693,0,0.0,0,31068,28509,885720780,0,0,0,4,28509.1,114036,31034,28485,884016147,0,0.0,0,0,0,0,4,28485.41,113942,220,31851.91,7007421,0
201512,전기,4000,제품,71601-3Z350,1120100,EA,107,52002.97196261682,5564318,0,0.0,0,4657,52002,242177847,0,0,0,0,52002.97,0,4715,51940,244899030,0,0.0,0,0,0,0,0,51940.41,0,49,58023.16,2843135,0
201512,전기,4000,제품,71201-2S160,1120100,EA,223,25039.825112107625,5583881,0,0.0,0,32418,25039,811741035,0,0,0,0,25039.82,0,32424,25026,811458601,0,0.0,0,0,0,0,0,25026.48,0,217,27033.71,5866315,0
201512,전기,5000,제품,71376-3S000,1120100,EA,3108,1799.0035392535392,5591303,0,0.0,0,155931,1799,280520423,0,0,0,0,1799.0,0,156877,1796,281817639,0,0.0,0,0,0,0,0,1796.42,0,2162,1986.16,4294087,0
201512,전기,4000,제품,65601-4H400,1120100,EA,599,9874.858096828048,5915040,0,0.0,0,73155,9874,722395294,0,0,0,88,9874.86,868987,73239,9866,722591253,0,0.0,0,0,0,0,0,9866.21,0,603,10925.49,6588069,0
201512,전기,4000,제품,71603-1R400,1120100,EA,352,17030.196022727272,5994629,0,0.0,0,39554,17030,673612329,0,0,0,0,17030.19,0,39645,17019,674736945,0,0.0,0,0,0,0,0,17019.47,0,261,0.0,4870013,0
201512,전기,4000,제품,71620-2W250,1120100,EA,239,25173.623430962343,6016496,0,0.0,0,46967,25173,1182329579,0,0,0,0,25173.62,0,46997,25164,1182660067,0,0.0,0,0,0,0,0,25164.59,0,209,27205.78,5686008,0
201512,전기,4000,제품,64200-B1000,1120100,EA,93,65280.1935483871,6071058,0,0.0,0,4487,65280,292912226,0,0,0,61,65280.19,3982091,4215,65280,275156014,0,0.0,0,0,0,0,426,65280.19,27809362,0,0.0,0,0
201512,전기,4000,제품,71202-2S300,1120100,EA,242,25236.719008264463,6107286,0,0.0,0,42496,25236,1072459601,0,0,0,0,25236.72,0,42540,25227,1073171973,0,0.0,0,0,0,0,0,25227.36,0,198,27247.04,5394914,0
201512,전기,4000,제품,71603-1R301,1120100,EA,337,18752.370919881305,6319549,0,0.0,0,121502,18752,2278450625,0,0,0,0,18752.37,0,121521,18746,2278135064,0,0.0,0,0,0,0,0,18746.84,0,318,20865.13,6635110,0
201512,전기,4000,제품,71603-1R310,1120100,EA,343,18582.46355685131,6373785,0,0.0,0,93353,18582,1734728767,0,0,0,0,18582.46,0,93376,18575,1734483142,0,0.0,0,0,0,0,0,18575.26,0,320,20685.66,6619410,0
201512,전기,4000,제품,71604-1R400,1120100,EA,396,16264.330808080807,6440675,0,0.0,0,58067,16264,944420925,0,0,0,0,16264.33,0,58177,16252,945525454,0,0.0,0,0,0,0,0,16252.56,0,286,18657.85,5336146,0
201512,전기,4000,제품,71660-B8000,1120100,EA,203,33492.600985221674,6798998,0,0.0,0,50483,33492,1690807010,0,0,0,0,33492.6,0,50327,33504,1686171171,0,0.0,0,0,0,0,0,33504.31,0,359,31851.91,11434837,0
201512,전기,4000,제품,71604-1R301,1120100,EA,372,18571.524193548386,6908607,0,0.0,0,121379,18571,2254193100,0,0,0,0,18571.52,0,121425,18565,2254357132,0,0.0,0,0,0,0,0,18565.84,0,326,20688.88,6744575,0
201512,전기,4000,제품,66700-A5000,1120100,EA,282,25709.712765957447,7250139,0,0.0,0,62575,25709,1608785196,0,0,0,0,25709.71,0,62583,25685,1607483323,0,0.0,0,0,0,0,0,25685.62,0,274,0.0,8552012,0
201512,전기,4000,제품,71650-B8000,1120100,EA,219,33537.6803652968,7344752,0,0.0,0,50491,33537,1693350973,0,0,0,0,33537.68,0,50363,33549,1689643111,0,0.0,0,0,0,0,0,33549.29,0,347,31851.91,11052614,0
201512,전기,4000,제품,64300-2S500,1120100,EA,167,44010.82634730539,7349808,0,0.0,0,5471,44010,240783215,0,0,0,0,44010.82,0,5638,44010,248133023,0,0.0,0,0,0,0,0,44010.82,0,0,0.0,0,0
201512,전기,4000,제품,71620-2W200,1120100,EA,300,24840.546666666665,7452164,0,0.0,0,43055,24840,1069509671,0,0,0,0,24840.55,0,43191,24832,1072558767,0,0.0,0,0,0,0,0,24832.92,0,164,26847.98,4403068,0
201512,전기,4000,제품,71604-1R310,1120100,EA,408,18406.879901960783,7510007,0,0.0,0,93397,18406,1719147191,0,0,0,0,18406.88,0,93431,18398,1718984543,0,0.0,0,0,0,0,0,18398.44,0,374,0.0,7672655,0
201512,전기,4000,제품,71381-2S000,1120100,EA,2940,2565.6877551020407,7543122,0,0.0,0,0,2565,0,0,0,0,152967,2565.69,392465559,154659,2565,396765832,0,0.0,0,0,0,0,0,2565.42,0,1248,2598.44,3242849,0
201512,전기,4000,제품,64300-3X952,1120100,EA,209,36371.05263157895,7601550,0,0.0,0,2159,36371,78525099,0,0,0,0,36371.05,0,2238,36371,81398412,0,0.0,0,0,0,0,130,36371.05,4728237,0,0.0,0,0
201512,전기,4000,제품,71201-2W300,1120100,EA,865,9744.678612716763,8429147,0,0.0,0,106696,9744,1039718221,0,0,0,0,9744.68,0,106640,9736,1038297447,0,0.0,0,0,0,0,0,9736.47,0,921,10694.81,9849921,0
201512,전기,5000,제품,71188-3S000,1120100,EA,2337,3689.842533162174,8623162,0,0.0,0,151215,3689,557959545,0,0,0,0,3689.84,0,152400,3685,561741115,0,0.0,0,0,0,0,0,3685.97,0,1152,4202.77,4841592,0
201512,전기,4000,제품,71241-2S000,1120100,EA,1260,6957.133333333333,8765988,0,0.0,0,0,6957,0,0,0,0,154127,6957.13,1072282009,154407,6956,1074142548,0,0.0,0,0,0,0,0,6956.57,0,980,7046.38,6905449,0
201512,전기,4000,제품,71202-2W300,1120100,EA,967,9711.281282316442,9390809,0,0.0,0,106726,9711,1036446233,0,0,0,0,9711.28,0,106760,9702,1035891473,0,0.0,0,0,0,0,0,9702.99,0,933,10659.77,9945569,0
201512,전기,4000,제품,71602-3Z300,1120100,EA,211,51661.74407582938,10900628,0,0.0,0,20353,51661,1051471523,0,0,0,0,51661.75,0,20454,51629,1056033289,0,0.0,0,0,0,0,0,51629.67,0,110,57626.02,6338862,0
201512,전기,4000,제품,71620-2W000,1120100,EA,444,25317.37162162162,11240913,0,0.0,0,65620,25317,1661325890,0,0,0,0,25317.37,0,65653,25304,1661335044,0,0.0,0,0,0,0,0,25304.78,0,411,27327.88,11231759,0
201512,전기,4000,제품,71601-3Z300,1120100,EA,227,51959.48898678414,11794804,0,0.0,0,20376,51959,1058726554,0,0,0,0,51959.49,0,20492,51926,1064084151,0,0.0,0,0,0,0,0,51926.81,0,111,57992.86,6437207,0
201512,전기,4000,제품,71610-2W200,1120100,EA,476,25621.647058823528,12195904,0,0.0,0,90033,25621,2306793830,0,0,0,0,25621.65,0,90149,25613,2309025181,0,0.0,0,0,0,0,0,25613.43,0,360,27679.31,9964553,0
201512,전기,5000,제품,71378-3S000,1120100,EA,1378,8996.306966618287,12396911,0,0.0,0,155931,8996,1402803038,0,0,0,0,8996.31,0,156140,8991,1403938637,0,0.0,0,0,0,0,0,8991.54,0,1169,9633.29,11261312,0
201512,전기,5000,제품,71178-3S000,1120100,EA,3405,3695.4179148311305,12582898,0,0.0,0,151191,3695,558713953,0,0,0,0,3695.42,0,151780,3685,559455816,0,0.0,0,0,0,0,0,3685.97,0,2816,4204.91,11841035,0
201512,전기,2000,원재료,64300-2S051,1120400,EA,350,38433.85977142879,13451850,102774,38433.86,3950001511,0,0,0,0,0,0,28,38433.86,1076148,0,0,0,102749,38419.62,3947577864,0,0,0,0,38419.62,0,403,42063.64,16951646,0
201512,전기,2000,원재료,71602-3Z000,1120400,EA,276,51060.487536231674,14092694,25225,51060.49,1288000832,0,0,0,0,0,0,5,51060.49,255302,0,0,0,25257,50993.55,1287944000,0,0,0,5,50993.55,254968,244,0.0,14149861,0
201512,전기,2000,원재료,71601-3Z000,1120400,EA,283,50251.77512367454,14221252,25260,50251.77,1269359778,0,0,0,0,0,0,6,50251.77,301510,0,0,0,25331,50194.21,1271469422,0,0,0,6,50194.21,301165,212,57131.86,12111954,0
201512,전기,2000,원재료,64510-3X002,1120400,EA,1052,13547.989077946986,14252484,266411,13547.99,3609333274,0,0,0,0,0,0,587,13547.99,7952669,0,0,0,268050,13547.99,3631538428,0,0,0,0,13547.99,0,0,0.0,0,0
201512,전기,2000,원재료,71202-2W000,1120400,EA,1518,9675.722661396574,14687747,118657,9675.72,1148092240,0,0,0,0,0,0,0,9675.72,0,0,0,0,118737,9664.28,1147507723,0,0,0,0,9664.28,0,1438,10620.49,15272264,0
201512,전기,2000,원재료,71201-2W000,1120400,EA,1607,9710.042937149969,15604039,118624,9710.04,1151844163,0,0,0,0,0,0,0,9710.04,0,0,0,0,118819,9698.81,1152402598,0,0,0,0,9698.81,0,1412,10655.53,15045604,0
201512,전기,2000,원재료,71610-2W000,1120400,EA,691,26130.65991316932,18056286,84422,26130.66,2206002604,0,0,0,0,0,0,0,26130.66,0,0,0,0,84540,26116.68,2207904192,0,0,0,0,26116.68,0,573,28193.19,16154698,0
201512,전기,2000,원재료,71202-2S000,1120400,EA,732,25444.56830601093,18625424,148676,25444.57,3782996649,0,0,0,0,0,0,0,25444.57,0,0,0,0,148900,25437.66,3787667517,0,0,0,0,25437.66,0,508,27469.6,13954556,0
201512,전기,2000,원재료,71142-3S000,1120400,EA,3060,6536.7300653594775,20002394,151215,6536.73,988451683,0,0,0,0,0,0,0,6536.73,0,0,0,0,152050,6525.51,992203535,0,0,0,0,6525.51,0,2225,7303.61,16250542,0
201512,전기,2000,원재료,71201-2S150,1120400,EA,815,25227.063803680983,20560057,98427,25227.06,2483024205,0,0,0,0,0,0,0,25227.06,0,0,0,0,98743,25216.9,2489992285,0,0,0,0,25216.9,0,499,27238.43,13591977,0
201512,전기,2000,원재료,66722-3X901,1120400,EA,3078,6933.46881091618,21341217,24900,6933.47,172643372,0,0,0,0,0,0,0,6933.47,0,0,0,0,26458,6892.74,182368239,0,0,0,0,6892.74,0,1520,0.0,11616350,0
201512,전기,2000,원재료,71132-3S000,1120400,EA,3306,6537.821536600121,21614038,151191,6537.82,988459776,0,0,0,0,0,0,0,6537.82,0,0,0,0,152055,6525.51,992236163,0,0,0,0,6525.51,0,2442,7304.53,17837651,0
201512,전기,2000,원재료,64520-3X004,1120400,EA,1534,14405.920117340313,22098681,150052,14405.92,2161637122,0,0,0,0,0,0,569,14405.92,8196968,0,0,0,152155,14405.92,2191932772,0,0,0,0,14405.92,0,0,0.0,0,0
201512,전기,2000,원재료,71650-2W000,1120400,EA,898,25952.98886414254,23305784,174437,25952.99,4527161572,0,0,0,0,0,0,0,25952.99,0,0,0,0,174498,25940.91,4526636825,0,0,0,0,25940.91,0,837,0.0,23830531,0
201512,전기,2000,원재료,71388-3S000,1120400,EA,2719,9000.029790364104,24471081,155643,9000.03,1400791622,0,0,0,0,0,0,0,9000.03,0,0,0,0,156014,8990.49,1402642472,0,0,0,0,8990.49,0,2348,9633.83,22620231,0
201512,전기,2000,원재료,64300-2S550,1120400,EA,562,44068.36832740214,24766423,79392,44068.37,3498675846,0,0,0,0,0,0,0,44068.37,0,0,0,0,79954,44068.37,3523442269,0,0,0,0,44068.37,0,0,0.0,0,0
201512,전기,2000,원재료,71660-2W000,1120400,EA,969,25932.628482972137,25128717,174458,25932.63,4524154383,0,0,0,0,0,0,0,25932.63,0,0,0,0,174550,25919.98,4524333268,0,0,0,0,25919.98,0,877,0.0,24949832,0
201512,전기,2000,원재료,64300-3X550,1120400,EA,1582,30238.935524652337,47837996,96893,30238.94,2929941175,0,0,0,0,0,0,0,30238.94,0,0,0,0,98475,30238.94,2977779171,0,0,0,0,30238.94,0,0,0.0,0,0
201512,전기,2000,원재료,66722-3X001,1120400,EA,10683,6461.686511279603,69030197,89775,6461.69,580097913,0,0,0,0,0,0,0,6461.69,0,0,0,0,100458,6461.69,649128110,0,0,0,0,6461.69,0,0,0.0,0,0
201512,전기,4000,제품,67115-3J000,1120100,EA,0,0.0,0,4102,9144.29,37509881,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4102,9144,37509881,0,0.0,0,0,0.0,0,0
201512,전기,4000,제품,71386-3S000,1120100,EA,0,0.0,0,156020,1796.42,280278104,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,156020,1796,280278104,0,0.0,0,0,0.0,0,0
201512,전기,4000,제품,71376-3S000,1120100,EA,0,0.0,0,156877,1796.42,281817639,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,156877,1796,281817639,0,0.0,0,0,0.0,0,0
201512,전기,4000,제품,71188-3S000,1120100,EA,0,0.0,0,152400,3685.97,561741115,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,152400,3685,561741115,0,0.0,0,0,0.0,0,0
201512,전기,4000,제품,71378-3S000,1120100,EA,0,0.0,0,156140,8991.54,1403938637,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,156140,8991,1403938637,0,0.0,0,0,0.0,0,0
201512,전기,4000,제품,71178-3S000,1120100,EA,0,0.0,0,151780,3685.97,559455816,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,151780,3685,559455816,0,0.0,0,0,0.0,0,0